# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x08066234	0x08066251	thumb	MovementAction_JumpSpecialRight_Step0
0x08066254	0x0806627B	thumb	MovementAction_JumpSpecialRight_Step1
0x0806627C	0x08066299	thumb	MovementAction_JumpSpecialWithEffectDown_Step0
0x0806629C	0x080662B9	thumb	MovementAction_JumpSpecialWithEffectDown_Step1
0x080662BC	0x080662D9	thumb	MovementAction_JumpSpecialWithEffectUp_Step0
0x080662DC	0x080662F9	thumb	MovementAction_JumpSpecialWithEffectUp_Step1
0x080662FC	0x08066319	thumb	MovementAction_JumpSpecialWithEffectLeft_Step0
0x0806631C	0x08066339	thumb	MovementAction_JumpSpecialWithEffectLeft_Step1
0x0806633C	0x08066359	thumb	MovementAction_JumpSpecialWithEffectRight_Step0
0x0806635C	0x08066379	thumb	MovementAction_JumpSpecialWithEffectRight_Step1
0x0806637C	0x080663D7	thumb	MovementAction_FacePlayer_Step0
0x080663D8	0x0806643B	thumb	MovementAction_FaceAwayPlayer_Step0
0x0806643C	0x08066449	thumb	MovementAction_LockFacingDirection_Step0
0x0806644C	0x0806645B	thumb	MovementAction_UnlockFacingDirection_Step0
0x0806645C	0x08066485	thumb	MovementAction_JumpDown_Step0
0x08066488	0x080664B1	thumb	MovementAction_JumpDown_Step1
0x080664B4	0x080664DD	thumb	MovementAction_JumpUp_Step0
0x080664E0	0x08066509	thumb	MovementAction_JumpUp_Step1
0x0806650C	0x08066535	thumb	MovementAction_JumpLeft_Step0
0x08066538	0x08066561	thumb	MovementAction_JumpLeft_Step1
0x08066564	0x0806658D	thumb	MovementAction_JumpRight_Step0
0x08066590	0x080665B9	thumb	MovementAction_JumpRight_Step1
0x080665BC	0x080665E5	thumb	MovementAction_JumpInPlaceDown_Step0
0x080665E8	0x08066611	thumb	MovementAction_JumpInPlaceDown_Step1
0x08066614	0x0806663D	thumb	MovementAction_JumpInPlaceUp_Step0
0x08066640	0x08066669	thumb	MovementAction_JumpInPlaceUp_Step1
0x0806666C	0x08066695	thumb	MovementAction_JumpInPlaceLeft_Step0
0x08066698	0x080666C1	thumb	MovementAction_JumpInPlaceLeft_Step1
0x080666C4	0x080666ED	thumb	MovementAction_JumpInPlaceRight_Step0
0x080666F0	0x08066719	thumb	MovementAction_JumpInPlaceRight_Step1
0x0806671C	0x08066745	thumb	MovementAction_JumpInPlaceDownUp_Step0
0x08066748	0x08066771	thumb	MovementAction_JumpInPlaceDownUp_Step1
0x08066774	0x0806679D	thumb	MovementAction_JumpInPlaceUpDown_Step0
0x080667A0	0x080667C9	thumb	MovementAction_JumpInPlaceUpDown_Step1
0x080667CC	0x080667F5	thumb	MovementAction_JumpInPlaceLeftRight_Step0
0x080667F8	0x08066821	thumb	MovementAction_JumpInPlaceLeftRight_Step1
0x08066824	0x0806684D	thumb	MovementAction_JumpInPlaceRightLeft_Step0
0x08066850	0x08066879	thumb	MovementAction_JumpInPlaceRightLeft_Step1
0x0806687C	0x08066893	thumb	MovementAction_FaceOriginalDirection_Step0
0x08066894	0x080668A3	thumb	MovementAction_NurseJoyBowDown_Step0
0x080668A4	0x080668B3	thumb	MovementAction_EnableJumpLandingGroundEffect_Step0
0x080668B4	0x080668C1	thumb	MovementAction_DisableJumpLandingGroundEffect_Step0
0x080668C4	0x080668D1	thumb	MovementAction_DisableAnimation_Step0
0x080668D4	0x080668FD	thumb	MovementAction_RestoreAnimation_Step0
0x08066900	0x0806690D	thumb	MovementAction_SetInvisible_Step0
0x08066910	0x0806691F	thumb	MovementAction_SetVisible_Step0
0x08066920	0x08066943	thumb	MovementAction_EmoteExclamationMark_Step0
0x08066944	0x08066967	thumb	MovementAction_EmoteQuestionMark_Step0
0x08066968	0x0806698B	thumb	MovementAction_EmoteX_Step0
0x0806698C	0x080669AF	thumb	MovementAction_EmoteDoubleExclamationMark_Step0
0x080669B0	0x080669D3	thumb	MovementAction_EmoteSmile_Step0
0x080669D4	0x08066A17	thumb	MovementAction_RevealTrainer_Step0
0x08066A18	0x08066A35	thumb	MovementAction_RevealTrainer_Step1
0x08066A38	0x08066A51	thumb	MovementAction_RockSmashBreak_Step0
0x08066A54	0x08066A77	thumb	MovementAction_RockSmashBreak_Step1
0x08066A78	0x08066AB1	thumb	MovementAction_RockSmashBreak_Step2
0x08066AB4	0x08066ACD	thumb	MovementAction_CutTree_Step0
0x08066AD0	0x08066AF3	thumb	MovementAction_CutTree_Step1
0x08066AF4	0x08066B2D	thumb	MovementAction_CutTree_Step2
0x08066B30	0x08066B3D	thumb	MovementAction_SetFixedPriority_Step0
0x08066B40	0x08066B4F	thumb	MovementAction_ClearFixedPriority_Step0
0x08066B50	0x08066B7F	thumb	MovementAction_InitAffineAnim_Step0
0x08066B80	0x08066BAD	thumb	MovementAction_ClearAffineAnim_Step0
0x08066BB0	0x08066BE1	thumb	MovementAction_WalkDownStartAffine_Step0
0x08066BE4	0x08066C0D	thumb	MovementAction_WalkDownStartAffine_Step1
0x08066C10	0x08066C41	thumb	MovementAction_WalkDownAffine_Step0
0x08066C44	0x08066C6D	thumb	MovementAction_WalkDownAffine_Step1
0x08066C70	0x08066CAF	thumb	AcroWheelieFaceDirection
0x08066CB0	0x08066CBD	thumb	MovementAction_AcroWheelieFaceDown_Step0
0x08066CC0	0x08066CCD	thumb	MovementAction_AcroWheelieFaceUp_Step0
0x08066CD0	0x08066CDD	thumb	MovementAction_AcroWheelieFaceLeft_Step0
0x08066CE0	0x08066CED	thumb	MovementAction_AcroWheelieFaceRight_Step0
0x08066CF0	0x08066D13	thumb	MovementAction_AcroPopWheelieDown_Step0
0x08066D14	0x08066D37	thumb	MovementAction_AcroPopWheelieUp_Step0
0x08066D38	0x08066D5B	thumb	MovementAction_AcroPopWheelieLeft_Step0
0x08066D5C	0x08066D7F	thumb	MovementAction_AcroPopWheelieRight_Step0
0x08066D80	0x08066DA3	thumb	MovementAction_AcroEndWheelieFaceDown_Step0
0x08066DA4	0x08066DC7	thumb	MovementAction_AcroEndWheelieFaceUp_Step0
0x08066DC8	0x08066DEB	thumb	MovementAction_AcroEndWheelieFaceLeft_Step0
0x08066DEC	0x08066E0F	thumb	MovementAction_AcroEndWheelieFaceRight_Step0
0x08066E10	0x08066E33	thumb	MovementAction_UnusedAcroActionDown_Step0
0x08066E34	0x08066E57	thumb	MovementAction_UnusedAcroActionUp_Step0
0x08066E58	0x08066E7B	thumb	MovementAction_UnusedAcroActionLeft_Step0
0x08066E7C	0x08066E9F	thumb	MovementAction_UnusedAcroActionRight_Step0
0x08066EA0	0x08066EE1	thumb	InitAcroWheelieJump
0x08066EE4	0x08066F0D	thumb	MovementAction_AcroWheelieHopFaceDown_Step0
0x08066F10	0x08066F39	thumb	MovementAction_AcroWheelieHopFaceDown_Step1
0x08066F3C	0x08066F65	thumb	MovementAction_AcroWheelieHopFaceUp_Step0
0x08066F68	0x08066F91	thumb	MovementAction_AcroWheelieHopFaceUp_Step1
0x08066F94	0x08066FBD	thumb	MovementAction_AcroWheelieHopFaceLeft_Step0
0x08066FC0	0x08066FE9	thumb	MovementAction_AcroWheelieHopFaceLeft_Step1
0x08066FEC	0x08067015	thumb	MovementAction_AcroWheelieHopFaceRight_Step0
0x08067018	0x08067041	thumb	MovementAction_AcroWheelieHopFaceRight_Step1
0x08067044	0x0806706D	thumb	MovementAction_AcroWheelieHopDown_Step0
0x08067070	0x08067099	thumb	MovementAction_AcroWheelieHopDown_Step1
0x0806709C	0x080670C5	thumb	MovementAction_AcroWheelieHopUp_Step0
0x080670C8	0x080670F1	thumb	MovementAction_AcroWheelieHopUp_Step1
0x080670F4	0x0806711D	thumb	MovementAction_AcroWheelieHopLeft_Step0
0x08067120	0x08067149	thumb	MovementAction_AcroWheelieHopLeft_Step1
0x0806714C	0x08067175	thumb	MovementAction_AcroWheelieHopRight_Step0
0x08067178	0x080671A1	thumb	MovementAction_AcroWheelieHopRight_Step1
0x080671A4	0x080671CD	thumb	MovementAction_AcroWheelieJumpDown_Step0
0x080671D0	0x080671F9	thumb	MovementAction_AcroWheelieJumpDown_Step1
0x080671FC	0x08067225	thumb	MovementAction_AcroWheelieJumpUp_Step0
0x08067228	0x08067251	thumb	MovementAction_AcroWheelieJumpUp_Step1
0x08067254	0x0806727D	thumb	MovementAction_AcroWheelieJumpLeft_Step0
0x08067280	0x080672A9	thumb	MovementAction_AcroWheelieJumpLeft_Step1
0x080672AC	0x080672D5	thumb	MovementAction_AcroWheelieJumpRight_Step0
0x080672D8	0x08067301	thumb	MovementAction_AcroWheelieJumpRight_Step1
0x08067304	0x08067339	thumb	MovementAction_AcroWheelieInPlaceDown_Step0
0x0806733C	0x08067371	thumb	MovementAction_AcroWheelieInPlaceUp_Step0
0x08067374	0x080673A9	thumb	MovementAction_AcroWheelieInPlaceLeft_Step0
0x080673AC	0x080673E1	thumb	MovementAction_AcroWheelieInPlaceRight_Step0
0x080673E4	0x08067419	thumb	InitAcroPopWheelie
0x0806741C	0x0806743B	thumb	MovementAction_AcroPopWheelieMoveDown_Step0
0x0806743C	0x08067459	thumb	MovementAction_AcroPopWheelieMoveDown_Step1
0x0806745C	0x0806747B	thumb	MovementAction_AcroPopWheelieMoveUp_Step0
0x0806747C	0x08067499	thumb	MovementAction_AcroPopWheelieMoveUp_Step1
0x0806749C	0x080674BB	thumb	MovementAction_AcroPopWheelieMoveLeft_Step0
0x080674BC	0x080674D9	thumb	MovementAction_AcroPopWheelieMoveLeft_Step1
0x080674DC	0x080674FB	thumb	MovementAction_AcroPopWheelieMoveRight_Step0
0x080674FC	0x08067519	thumb	MovementAction_AcroPopWheelieMoveRight_Step1
0x0806751C	0x0806754B	thumb	InitAcroWheelieMove
0x0806754C	0x0806756B	thumb	MovementAction_AcroWheelieMoveDown_Step0
0x0806756C	0x08067589	thumb	MovementAction_AcroWheelieMoveDown_Step1
0x0806758C	0x080675AB	thumb	MovementAction_AcroWheelieMoveUp_Step0
0x080675AC	0x080675C9	thumb	MovementAction_AcroWheelieMoveUp_Step1
0x080675CC	0x080675EB	thumb	MovementAction_AcroWheelieMoveLeft_Step0
0x080675EC	0x08067609	thumb	MovementAction_AcroWheelieMoveLeft_Step1
0x0806760C	0x0806762B	thumb	MovementAction_AcroWheelieMoveRight_Step0
0x0806762C	0x08067649	thumb	MovementAction_AcroWheelieMoveRight_Step1
0x0806764C	0x08067683	thumb	InitSpin
0x08067684	0x080676A3	thumb	MovementAction_SpinDown_Step0
0x080676A4	0x080676C1	thumb	MovementAction_SpinDown_Step1
0x080676C4	0x080676E3	thumb	MovementAction_SpinUp_Step0
0x080676E4	0x08067701	thumb	MovementAction_SpinUp_Step1
0x08067704	0x08067723	thumb	MovementAction_SpinLeft_Step0
0x08067724	0x08067741	thumb	MovementAction_SpinLeft_Step1
0x08067744	0x08067763	thumb	MovementAction_SpinRight_Step0
0x08067764	0x08067781	thumb	MovementAction_SpinRight_Step1
0x08067784	0x080677BF	thumb	MovementAction_RaiseHand_Step0
0x080677C0	0x080677C9	thumb	MovementAction_RaiseHandAndStop_Step1
0x080677CC	0x080678BD	thumb	MovementAction_RaiseHandAndJump_Step1
0x080678C0	0x080678EF	thumb	MovementAction_RaiseHandAndSwim_Step1
0x080678F0	0x08067921	thumb	MovementAction_ShakeHeadOrWalkInPlace_Step0
0x08067924	0x0806792D	thumb	MovementAction_ShakeHeadOrWalkInPlace_Step1
0x08067930	0x08067933	thumb	MovementAction_Finish
0x08067934	0x08067941	thumb	MovementAction_PauseSpriteAnim
0x08067944	0x08067951	thumb	MovementAction_FlyUp_Step0
0x08067954	0x08067975	thumb	MovementAction_FlyUp_Step1
0x08067978	0x0806798B	thumb	MovementAction_FlyDown_Step0
0x0806798C	0x080679A5	thumb	MovementAction_FlyDown_Step1
0x080679A8	0x080679AB	thumb	MovementAction_FlyUp_Step2
0x080679AC	0x080679C5	thumb	UpdateObjectEventSpriteAnimPause
0x080679C8	0x080679F5	thumb	TryEnableObjectEventAnim
0x080679F8	0x08067A0F	thumb	UpdateObjectEventVisibility
0x08067A10	0x08067B0B	thumb	CalcWhetherObjectIsOffscreen
0x08067B0C	0x08067B31	thumb	UpdateObjEventSpriteVisibility
0x08067B34	0x08067B7B	thumb	GetAllGroundEffectFlags_OnSpawn
0x08067B7C	0x08067BD3	thumb	GetAllGroundEffectFlags_OnBeginStep
0x08067BD4	0x08067C23	thumb	GetAllGroundEffectFlags_OnFinishStep
0x08067C24	0x08067C49	thumb	ObjectEventUpdateMetatileBehaviors
0x08067C4C	0x08067CA5	thumb	GetGroundEffectFlags_Reflection
0x08067CA8	0x08067CC5	thumb	GetGroundEffectFlags_TallGrassOnSpawn
0x08067CC8	0x08067CE5	thumb	GetGroundEffectFlags_TallGrassOnBeginStep
0x08067CE8	0x08067D05	thumb	GetGroundEffectFlags_LongGrassOnSpawn
0x08067D08	0x08067D25	thumb	GetGroundEffectFlags_LongGrassOnBeginStep
0x08067D28	0x08067D67	thumb	GetGroundEffectFlags_Tracks
0x08067D68	0x08067DB5	thumb	GetGroundEffectFlags_SandHeap
0x08067DB8	0x08067E1B	thumb	GetGroundEffectFlags_ShallowFlowingWater
0x08067E1C	0x08067E49	thumb	GetGroundEffectFlags_Puddle
0x08067E4C	0x08067E6B	thumb	GetGroundEffectFlags_Ripple
0x08067E6C	0x08067EB9	thumb	GetGroundEffectFlags_ShortGrass
0x08067EBC	0x08067F09	thumb	GetGroundEffectFlags_HotSprings
0x08067F0C	0x08067F2B	thumb	GetGroundEffectFlags_Seaweed
0x08067F2C	0x08067F87	thumb	GetGroundEffectFlags_JumpLanding
0x08067F88	0x080680C7	thumb	ObjectEventCheckForReflectiveSurface
0x080680C8	0x080680F5	thumb	GetReflectionTypeByMetatileBehavior
0x080680F8	0x08068153	thumb	GetLedgeJumpDirection
0x08068154	0x080681AD	thumb	SetObjectEventSpriteOamTableForLongGrass
0x080681B0	0x080681E9	thumb	IsElevationMismatchAt
0x080681EC	0x08068247	thumb	UpdateObjectEventElevationAndPriority
0x08068248	0x08068293	thumb	InitObjectPriorityByElevation
0x08068294	0x080682A3	thumb	ElevationToPriority
0x080682A4	0x080682F7	thumb	ObjectEventUpdateElevation
0x080682F8	0x0806833F	thumb	SetObjectSubpriorityByElevation
0x08068340	0x08068359	thumb	ObjectEventUpdateSubpriority
0x0806835C	0x0806837B	thumb	AreElevationsCompatible
0x0806837C	0x080683C7	thumb	GroundEffect_SpawnOnTallGrass
0x080683C8	0x08068413	thumb	GroundEffect_StepOnTallGrass
0x08068414	0x0806845F	thumb	GroundEffect_SpawnOnLongGrass
0x08068460	0x080684AB	thumb	GroundEffect_StepOnLongGrass
0x080684AC	0x080684B7	thumb	GroundEffect_WaterReflection
0x080684B8	0x080684C3	thumb	GroundEffect_IceReflection
0x080684C4	0x080684D1	thumb	GroundEffect_FlowingWater
0x080684D4	0x080684FF	thumb	GroundEffect_SandTracks
0x08068500	0x0806852B	thumb	GroundEffect_DeepSandTracks
0x0806852C	0x0806852D	thumb	DoTracksGroundEffect_None
0x08068530	0x0806857F	thumb	DoTracksGroundEffect_Footprints
0x08068580	0x080685CF	thumb	DoTracksGroundEffect_BikeTireTracks
0x080685D0	0x080685D9	thumb	GroundEffect_Ripple
0x080685DC	0x080685E9	thumb	GroundEffect_StepOnPuddle
0x080685EC	0x080685F9	thumb	GroundEffect_SandHeap
0x080685FC	0x08068653	thumb	GroundEffect_JumpOnTallGrass
0x08068654	0x0806867B	thumb	GroundEffect_JumpOnLongGrass
0x0806867C	0x080686AB	thumb	GroundEffect_JumpOnShallowWater
0x080686AC	0x080686DB	thumb	GroundEffect_JumpOnWater
0x080686DC	0x0806870B	thumb	GroundEffect_JumpLandingDust
0x0806870C	0x08068719	thumb	GroundEffect_ShortGrass
0x0806871C	0x08068729	thumb	GroundEffect_HotSprings
0x0806872C	0x0806874B	thumb	GroundEffect_Seaweed
0x0806874C	0x0806879B	thumb	DoFlaggedGroundEffects
0x0806879C	0x080687D3	thumb	filters_out_some_ground_effects
0x080687D4	0x080687EF	thumb	FilterOutStepOnPuddleGroundEffectIfJumping
0x080687F0	0x0806883B	thumb	DoGroundEffects_OnSpawn
0x0806883C	0x0806888F	thumb	DoGroundEffects_OnBeginStep
0x08068890	0x080688E3	thumb	DoGroundEffects_OnFinishStep
0x080688E4	0x08068973	thumb	FreezeObjectEvent
0x08068974	0x080689AF	thumb	FreezeObjectEvents
0x080689B0	0x080689F3	thumb	FreezeObjectEventsExceptOne
0x080689F4	0x08068A5B	thumb	UnfreezeObjectEvent
0x08068A5C	0x08068A8B	thumb	UnfreezeObjectEvents
0x08068A8C	0x08068AAB	thumb	Step1
0x08068AAC	0x08068ACF	thumb	Step2
0x08068AD0	0x08068AF7	thumb	Step3
0x08068AF8	0x08068B1B	thumb	Step4
0x08068B1C	0x08068B3F	thumb	Step8
0x08068B40	0x08068B51	thumb	SetSpriteDataForNormalStep
0x08068B54	0x08068BBB	thumb	NpcTakeStep
0x08068BBC	0x08068BC9	thumb	SetWalkSlowerSpriteData
0x08068BCC	0x08068C05	thumb	UpdateWalkSlowerAnim
0x08068C08	0x08068C15	thumb	SetWalkSlowSpriteData
0x08068C18	0x08068C55	thumb	UpdateWalkSlowAnim
0x08068C58	0x08068C65	thumb	SetWalkSlowestSpriteData
0x08068C68	0x08068CA3	thumb	UpdateWalkSlowestAnim
0x08068CA4	0x08068CB1	thumb	SetRunSlowSpriteData
0x08068CB4	0x08068CFD	thumb	UpdateRunSlowAnim
0x08068D00	0x08068D1B	thumb	GetJumpY
0x08068D1C	0x08068D39	thumb	SetJumpSpriteData
0x08068D3C	0x08068DC3	thumb	DoJumpSpriteMovement
0x08068DC4	0x08068E57	thumb	DoJumpSpecialSpriteMovement
0x08068E58	0x08068E5B	thumb	SetMovementDelay
0x08068E5C	0x08068E73	thumb	WaitForMovementDelay
0x08068E74	0x08068E99	thumb	SetAndStartSpriteAnim
0x08068E9C	0x08068EB3	thumb	SpriteAnimEnded
0x08068EB4	0x08068FA7	thumb	UpdateObjectEventSpriteInvisibility
0x08068FA8	0x08068FCF	thumb	SpriteCB_VirtualObject
0x08068FD0	0x0806900B	thumb	DestroyVirtualObjects
0x0806900C	0x08069057	thumb	GetVirtualObjectSpriteId
0x08069058	0x08069093	thumb	TurnVirtualObject
0x08069094	0x08069123	thumb	SetVirtualObjectGraphics
0x08069124	0x0806916B	thumb	SetVirtualObjectInvisibility
0x0806916C	0x080691A3	thumb	IsVirtualObjectInvisible
0x080691A4	0x080691D3	thumb	SetVirtualObjectSpriteAnim
0x080691D4	0x0806920F	thumb	MoveUnionRoomObjectUp
0x08069210	0x08069247	thumb	MoveUnionRoomObjectDown
0x08069248	0x08069293	thumb	VirtualObject_UpdateAnim
0x08069294	0x080692C5	thumb	IsVirtualObjectAnimating
0x080692C8	0x080692EF	thumb	StartFieldEffectForObjectEvent
0x080692F0	0x0806930B	thumb	DoShadowFieldEffect
0x0806930C	0x08069347	thumb	DoRippleFieldEffect
0x08069348	0x0806936F	thumb	InitFieldMessageBox
0x08069370	0x0806940B	thumb	Task_DrawFieldMessageBox
0x0806940C	0x0806941F	thumb	CreateTask_DrawFieldMessageBox
0x08069420	0x0806943B	thumb	DestroyTask_DrawFieldMessageBox
0x0806943C	0x08069463	thumb	ShowFieldMessage
0x08069464	0x08069489	thumb	ShowFieldAutoScrollMessage
0x0806948C	0x080694A3	thumb	ForceShowFieldAutoScrollMessage
0x080694A4	0x080694C5	thumb	ShowFieldMessageFromBuffer
0x080694C8	0x080694E3	thumb	ExpandStringAndStartDrawFieldMessageBox
0x080694E4	0x080694F3	thumb	StartDrawFieldMessageBox
0x080694F4	0x0806950F	thumb	HideFieldMessageBox
0x08069510	0x0806951B	thumb	GetFieldMessageBoxType
0x0806951C	0x08069535	thumb	IsFieldMessageBoxHidden
0x08069538	0x08069553	thumb	ReplaceFieldMessageWithFrame
0x08069554	0x0806956D	thumb	walkrun_is_standing_still
0x08069570	0x0806958F	thumb	Task_WaitPlayerStopMoving
0x08069590	0x080695B1	thumb	IsFreezePlayerFinished
0x080695B4	0x080695CB	thumb	FreezeObjects_WaitForPlayer
0x080695CC	0x08069647	thumb	Task_WaitPlayerAndTargetNPCStopMoving
0x08069648	0x08069669	thumb	IsFreezeSelectedObjectAndPlayerFinished
0x0806966C	0x080696BF	thumb	FreezeObjects_WaitForPlayerAndSelected
0x080696C0	0x080696EF	thumb	ClearPlayerHeldMovementAndUnfreezeObjectEvents
0x080696F0	0x0806973F	thumb	UnionRoom_UnlockPlayerAndChatPartner
0x08069740	0x08069767	thumb	Script_FacePlayer
0x08069768	0x08069787	thumb	Script_ClearHeldMovement
0x08069788	0x080697AB	thumb	GetUserWindowGraphics
0x080697AC	0x080697E5	thumb	InitScriptContext
0x080697E8	0x080697F1	thumb	SetupBytecodeScript
0x080697F4	0x080697FB	thumb	SetupNativeScript
0x080697FC	0x08069803	thumb	StopScript
0x08069804	0x08069881	thumb	RunScriptCommand
0x08069884	0x080698AB	thumb	ScriptPush
0x080698AC	0x080698CD	thumb	ScriptPop
0x080698D0	0x080698D3	thumb	ScriptJump
0x080698D4	0x080698E7	thumb	ScriptCall
0x080698E8	0x080698F7	thumb	ScriptReturn
0x080698F8	0x0806990D	thumb	ScriptReadHalfword
0x08069910	0x0806993F	thumb	ScriptReadWord
0x08069940	0x0806994B	thumb	LockPlayerFieldControls
0x0806994C	0x08069957	thumb	UnlockPlayerFieldControls
0x08069958	0x08069963	thumb	ArePlayerFieldControlsLocked
0x08069964	0x0806996F	thumb	SetQuestLogInputIsDpadFlag
0x08069970	0x0806997B	thumb	ClearQuestLogInputIsDpadFlag
0x0806997C	0x08069995	thumb	IsQuestLogInputDpad
0x08069998	0x080699A3	thumb	RegisterQuestLogInput
0x080699A4	0x080699AF	thumb	ClearQuestLogInput
0x080699B0	0x080699BB	thumb	GetRegisteredQuestLogInput
0x080699BC	0x080699C7	thumb	DisableMsgBoxWalkaway
0x080699C8	0x080699D3	thumb	EnableMsgBoxWalkaway
0x080699D4	0x080699DF	thumb	IsMsgBoxWalkawayDisabled
0x080699E0	0x080699F7	thumb	SetWalkingIntoSignVars
0x080699F8	0x08069A03	thumb	ClearMsgBoxCancelableState
0x08069A04	0x08069A1D	thumb	CanWalkAwayToCancelMsgBox
0x08069A20	0x08069A2B	thumb	MsgSetSignpost
0x08069A2C	0x08069A37	thumb	MsgSetNotSignpost
0x08069A38	0x08069A51	thumb	IsMsgSignpost
0x08069A54	0x08069A61	thumb	ResetFacingNpcOrSignpostVars
0x08069A64	0x08069A7D	thumb	ScriptContext_IsEnabled
0x08069A80	0x08069AA7	thumb	ScriptContext_Init
0x08069AA8	0x08069AE3	thumb	ScriptContext_RunScript
0x08069AE4	0x08069B27	thumb	ScriptContext_SetupScript
0x08069B28	0x08069B33	thumb	ScriptContext_Stop
0x08069B34	0x08069B47	thumb	ScriptContext_Enable
0x08069B48	0x08069B7F	thumb	RunScriptImmediately
0x08069B80	0x08069BBD	thumb	MapHeaderGetScriptTable
0x08069BC0	0x08069BD5	thumb	MapHeaderRunScriptType
0x08069BD8	0x08069C37	thumb	MapHeaderCheckScriptTable
0x08069C38	0x08069C43	thumb	RunOnLoadMapScript
0x08069C44	0x08069C4F	thumb	RunOnTransitionMapScript
0x08069C50	0x08069C5B	thumb	RunOnResumeMapScript
0x08069C5C	0x08069C67	thumb	RunOnReturnToFieldMapScript
0x08069C68	0x08069C73	thumb	RunOnDiveWarpMapScript
0x08069C74	0x08069C99	thumb	TryRunOnFrameMapScript
0x08069C9C	0x08069CAF	thumb	TryRunOnWarpIntoMapScript
0x08069CB0	0x08069CD3	thumb	CalculateRamScriptChecksum
0x08069CD4	0x08069CFF	thumb	ClearRamScript
0x08069D00	0x08069D89	thumb	InitRamScript
0x08069D8C	0x08069DFB	thumb	GetRamScript
0x08069DFC	0x08069E47	thumb	ValidateRamScript
0x08069E48	0x08069EA3	thumb	GetSavedRamScriptIfValid
0x08069EA4	0x08069ECF	thumb	InitRamScript_NoObjectEvent
0x08069ED0	0x08069ED3	thumb	ScrCmd_nop
0x08069ED4	0x08069ED7	thumb	ScrCmd_nop1
0x08069ED8	0x08069EE3	thumb	ScrCmd_end
0x08069EE4	0x08069EFB	thumb	ScrCmd_gotonative
0x08069EFC	0x08069F3B	thumb	ScrCmd_special
0x08069F3C	0x08069F93	thumb	ScrCmd_specialvar
0x08069F94	0x08069FA3	thumb	ScrCmd_callnative
0x08069FA4	0x08069FAF	thumb	ScrCmd_waitstate
0x08069FB0	0x08069FC7	thumb	ScrCmd_goto
0x08069FC8	0x08069FD3	thumb	ScrCmd_return
0x08069FD4	0x08069FEB	thumb	ScrCmd_call
0x08069FEC	0x0806A027	thumb	ScrCmd_goto_if
0x0806A028	0x0806A063	thumb	ScrCmd_call_if
0x0806A064	0x0806A07F	thumb	ScrCmd_setvaddress
0x0806A080	0x0806A0A3	thumb	ScrCmd_vgoto
0x0806A0A4	0x0806A0C7	thumb	ScrCmd_vcall
0x0806A0C8	0x0806A10B	thumb	ScrCmd_vgoto_if
0x0806A10C	0x0806A14F	thumb	ScrCmd_vcall_if
0x0806A150	0x0806A17F	thumb	ScrCmd_gotostd
0x0806A180	0x0806A1AF	thumb	ScrCmd_callstd
0x0806A1B0	0x0806A1FB	thumb	ScrCmd_gotostd_if
0x0806A1FC	0x0806A247	thumb	ScrCmd_callstd_if
0x0806A248	0x0806A25B	thumb	ScrCmd_returnram
0x0806A25C	0x0806A271	thumb	ScrCmd_endram
0x0806A274	0x0806A289	thumb	ScrCmd_setmysteryeventstatus
0x0806A28C	0x0806A2B3	thumb	ScrCmd_trywondercardscript
